varible_name,method,"AffinityPropagation(damping=0.999, random_state=0)","AgglomerativeClustering(metric='euclidean', n_clusters=13)","KMeans(n_clusters=13, n_init='auto', random_state=0)",MeanShift(bandwidth=2.3),"SpectralClustering(assign_labels='discretize', n_clusters=13, random_state=0)"
scoring_df,pandas.DataFrame,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
features,pandas.concat,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
congress_df,pandas.read_csv,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
congress_df,pandas.read_csv,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
movie_df,pandas.read_csv,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
survival_df,pandas.read_csv,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
movie_df['ReleaseDate'],pandas.to_datetime,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
knn,sklearn.neighbors.KNeighborsClassifier,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
knn,sklearn.neighbors.KNeighborsClassifier,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
knn,sklearn.neighbors.KNeighborsClassifier,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
knn,sklearn.neighbors.KNeighborsClassifier,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
knn,sklearn.neighbors.KNeighborsClassifier,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
knn,sklearn.neighbors.KNeighborsClassifier,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
score,sklearn.metrics.accuracy_score,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
lr_acc,sklearn.metrics.accuracy_score,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
score,sklearn.metrics.accuracy_score,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
dem_acc,sklearn.metrics.accuracy_score,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
rep_acc,sklearn.metrics.accuracy_score,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
acc,sklearn.metrics.accuracy_score,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
lr,sklearn.linear_model.LogisticRegression,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
lr,sklearn.linear_model.LogisticRegression,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
lr,sklearn.linear_model.LogisticRegression,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
lr,sklearn.linear_model.LogisticRegression,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"m,train_cv_err,test_cv_err",sklearn.model_selection.learning_curve,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"train_sizes,train_scores,test_scores",sklearn.model_selection.learning_curve,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
cvs,sklearn.model_selection.cross_val_score,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
score,sklearn.model_selection.cross_val_score,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
x1,numpy.array,CLUSTER_3,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
top_region,numpy.array,CLUSTER_3,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
bottom_region,numpy.array,CLUSTER_3,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
y,numpy.array,CLUSTER_3,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
point,numpy.array,CLUSTER_3,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
point,numpy.array,CLUSTER_3,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
bias,numpy.ones,CLUSTER_3,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
x_span,numpy.linspace,CLUSTER_3,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
y_span,numpy.linspace,CLUSTER_3,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
x_span,numpy.linspace,CLUSTER_3,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
y_span,numpy.linspace,CLUSTER_3,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
all_points,numpy.vstack,CLUSTER_3,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
line_parameters,numpy.matrix,CLUSTER_3,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
"xx,yy",numpy.meshgrid,CLUSTER_3,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
"xx,yy",numpy.meshgrid,CLUSTER_3,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
ln,matplotlib.pyplot.plot,CLUSTER_3,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
"_,ax",matplotlib.pyplot.subplots,CLUSTER_3,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
"X,y",sklearn.datasets.make_blobs,CLUSTER_3,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
"X,y",sklearn.datasets.make_circles,CLUSTER_3,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
C,numpy.empty,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
C,numpy.empty,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
count,collections.Counter,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
csv_df,pandas.read_csv,CLUSTER_1,CLUSTER_5,CLUSTER_2,CLUSTER_0,CLUSTER_1
count,collections.defaultdict,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
unigram_counts,collections.defaultdict,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
unigram_probs,collections.defaultdict,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
self._count_table[history],collections.defaultdict,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
self._prob_table[history],collections.defaultdict,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
self._count_table[history],collections.defaultdict,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
self._prob_table[history],collections.defaultdict,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
sentence_probability_sum+,numpy.log,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
prob_sum+,numpy.log,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
prob_sum+,numpy.log,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
new_pval,pandas.Series,CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
new_pval,pandas.Series,CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
dataset,pandas.read_csv,CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
Lasso,sklearn.linear_model.Lasso,CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
Linear,sklearn.linear_model.LinearRegression,CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
Ridge,sklearn.linear_model.Ridge,CLUSTER_3,CLUSTER_12,CLUSTER_3,CLUSTER_0,CLUSTER_0
fig,matplotlib.pyplot.figure,CLUSTER_7,CLUSTER_4,CLUSTER_4,CLUSTER_0,CLUSTER_1
type_of_accommodation,pandas.DataFrame,CLUSTER_4,CLUSTER_2,CLUSTER_10,CLUSTER_0,CLUSTER_0
type_of_house,pandas.DataFrame,CLUSTER_4,CLUSTER_2,CLUSTER_10,CLUSTER_0,CLUSTER_0
repair,pandas.DataFrame,CLUSTER_4,CLUSTER_2,CLUSTER_10,CLUSTER_0,CLUSTER_0
district,pandas.DataFrame,CLUSTER_4,CLUSTER_2,CLUSTER_10,CLUSTER_0,CLUSTER_0
rooms_data,pandas.read_csv,CLUSTER_4,CLUSTER_2,CLUSTER_10,CLUSTER_0,CLUSTER_0
rooms_data,pandas.read_csv,CLUSTER_4,CLUSTER_2,CLUSTER_10,CLUSTER_0,CLUSTER_0
one,sklearn.preprocessing.OneHotEncoder,CLUSTER_4,CLUSTER_2,CLUSTER_10,CLUSTER_0,CLUSTER_0
le,sklearn.preprocessing.LabelEncoder,CLUSTER_4,CLUSTER_2,CLUSTER_10,CLUSTER_0,CLUSTER_0
expected_next_w,numpy.asarray,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_1
expected_velocity,numpy.asarray,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_1
expected_next_w,numpy.asarray,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_1
expected_velocity,numpy.asarray,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_1
expected_next_w,numpy.asarray,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_1
expected_cache,numpy.asarray,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_1
expected_next_w,numpy.asarray,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_1
expected_a,numpy.asarray,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_1
expected_v,numpy.asarray,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_1
y_test_pred,numpy.argmax,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_1
y_val_pred,numpy.argmax,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_1
w,numpy.linspace,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_1
dw,numpy.linspace,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_1
v,numpy.linspace,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_1
w,numpy.linspace,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_1
dw,numpy.linspace,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_1
v,numpy.linspace,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_1
w,numpy.linspace,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_1
dw,numpy.linspace,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_1
a,numpy.linspace,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_1
w,numpy.linspace,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_1
dw,numpy.linspace,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_1
v,numpy.linspace,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_1
a,numpy.linspace,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_1
matrixPD,pandas.DataFrame,CLUSTER_5,CLUSTER_9,CLUSTER_9,CLUSTER_9,CLUSTER_0
csv_data,pandas.read_csv,CLUSTER_5,CLUSTER_9,CLUSTER_9,CLUSTER_9,CLUSTER_0
finshDeque,collections.deque,CLUSTER_5,CLUSTER_9,CLUSTER_9,CLUSTER_9,CLUSTER_0
waitingDeque,collections.deque,CLUSTER_5,CLUSTER_9,CLUSTER_9,CLUSTER_9,CLUSTER_0
f,numpy.cos,CLUSTER_18,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
t,numpy.linspace,CLUSTER_18,CLUSTER_9,CLUSTER_4,CLUSTER_0,CLUSTER_0
filenames,os.listdir,CLUSTER_1,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_1
filenames,os.listdir,CLUSTER_1,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_1
dtobj,datetime.datetime.strptime,CLUSTER_1,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_1
dtobj,datetime.datetime.strptime,CLUSTER_1,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_1
utc,datetime.datetime.utcfromtimestamp,CLUSTER_1,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_1
utc,datetime.datetime.utcfromtimestamp,CLUSTER_1,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_1
dt,datetime.datetime.utcfromtimestamp,CLUSTER_1,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_1
df,pandas.DataFrame,CLUSTER_1,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_1
x,random.randrange,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
y,random.randrange,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
x,random.randrange,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
y,random.randrange,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
x,random.randrange,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
y,random.randrange,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
x,random.randrange,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
y,random.randrange,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
x,random.randrange,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
y,random.randrange,CLUSTER_10,CLUSTER_6,CLUSTER_0,CLUSTER_0,CLUSTER_1
rewards,numpy.array,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
times,numpy.array,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
steps,numpy.array,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
environment,numpy.zeros,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
mb_heat_env,numpy.zeros,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
mf_heat_env,numpy.zeros,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
map_heat,numpy.zeros,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
mb_internal_environment,numpy.zeros,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
stay_percentage,numpy.zeros,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
mb_internal_environment,numpy.zeros,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
mb_internal_environment,numpy.zeros,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
environment,numpy.zeros,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
mb_internal_environment,numpy.zeros,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
environment,numpy.zeros,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
mb_internal_environment,numpy.zeros,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
environment,numpy.ones,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
environment,numpy.ones,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
environment,numpy.ones,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
cumm_sum,numpy.cumsum,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
average_value,numpy.mean,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
stay_percentage[i][k],numpy.mean,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
reward_mean_dual,numpy.mean,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
reward_mean_mb,numpy.mean,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
reward_mean_mf,numpy.mean,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
times_mean_dual,numpy.mean,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
times_mean_mb,numpy.mean,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
times_mean_mf,numpy.mean,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
steps_mean_dual,numpy.mean,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
steps_mean_mb,numpy.mean,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
steps_mean_mf,numpy.mean,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
new_pos,numpy.add,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
new_pos,numpy.add,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
new_pos,numpy.add,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
next_pos,numpy.add,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
next_pos,numpy.add,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
next_pos,numpy.add,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
scoreMatExp,numpy.exp,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
stay_percentage_mean,numpy.nanmean,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
goal_start_time,time.time,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
response_time_start,time.time,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
response_time_end,time.time,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
response_time_start,time.time,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
response_time_end,time.time,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
goal_time,time.time,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
goal_start_time,time.time,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
goal_time,time.time,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
goal_start_time,time.time,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
goal_time,time.time,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
start_time,time.time,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
start_time,time.time,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
start_time,time.time,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
start_time,time.time,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
start_time,time.time,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
"mb_line,",matplotlib.pyplot.plot,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
"mf_line,",matplotlib.pyplot.plot,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
"reward_line,",matplotlib.pyplot.plot,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
timeperrewardmb_plot,matplotlib.pyplot.plot,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
timeperrewardmf_plot,matplotlib.pyplot.plot,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
timeperrewarddual_plot,matplotlib.pyplot.plot,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
"stepsmf_plot,",matplotlib.pyplot.plot,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
"stepsdual_plot,",matplotlib.pyplot.plot,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
"stepsmb_plot,",matplotlib.pyplot.plot,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
"reward_plot,",matplotlib.pyplot.plot,CLUSTER_2,CLUSTER_4,CLUSTER_5,CLUSTER_0,CLUSTER_11
merge,pandas.merge,CLUSTER_8,CLUSTER_9,CLUSTER_3,CLUSTER_0,CLUSTER_0
events,pandas.read_csv,CLUSTER_8,CLUSTER_9,CLUSTER_3,CLUSTER_0,CLUSTER_0
events['timestamp'],pandas.to_datetime,CLUSTER_8,CLUSTER_9,CLUSTER_3,CLUSTER_0,CLUSTER_0
g,seaborn.barplot,CLUSTER_8,CLUSTER_9,CLUSTER_3,CLUSTER_0,CLUSTER_0
g,seaborn.barplot,CLUSTER_8,CLUSTER_9,CLUSTER_3,CLUSTER_0,CLUSTER_0
g,sns.barplot,CLUSTER_8,CLUSTER_9,CLUSTER_3,CLUSTER_0,CLUSTER_0
ratio,numpy.where,CLUSTER_8,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"hist,bin_edges",numpy.histogram,CLUSTER_8,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
cbar0,matplotlib.pyplot.colorbar,CLUSTER_8,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
cbar1,matplotlib.pyplot.colorbar,CLUSTER_8,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"fig,ax",matplotlib.pyplot.subplots,CLUSTER_8,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
df,pandas.DataFrame,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
result,pandas.DataFrame,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
result,pandas.DataFrame,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
result,pandas.DataFrame,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
boston_data,sklearn.datasets.load_boston,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
tree,sklearn.tree.DecisionTreeRegressor,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
tree,sklearn.tree.DecisionTreeRegressor,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
tree,sklearn.tree.DecisionTreeRegressor,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
forest,sklearn.ensemble.RandomForestRegressor,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
ada,sklearn.ensemble.AdaBoostRegressor,CLUSTER_4,CLUSTER_2,CLUSTER_3,CLUSTER_0,CLUSTER_0
"fig,axes",matplotlib.pyplot.subplots,CLUSTER_7,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
"fig,axes",matplotlib.pyplot.subplots,CLUSTER_7,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
line,numpy.linspace,CLUSTER_7,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
cancer,sklearn.datasets.load_breast_cancer,CLUSTER_7,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
cancer,sklearn.datasets.load_breast_cancer,CLUSTER_7,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
boston,sklearn.datasets.load_boston,CLUSTER_7,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,CLUSTER_7,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,CLUSTER_7,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,CLUSTER_7,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
clf,sklearn.neighbors.KNeighborsClassifier,CLUSTER_7,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
clf,sklearn.neighbors.KNeighborsClassifier,CLUSTER_7,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
clf,sklearn.neighbors.KNeighborsClassifier,CLUSTER_7,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
reg,sklearn.neighbors.KNeighborsRegressor,CLUSTER_7,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
reg,sklearn.neighbors.KNeighborsRegressor,CLUSTER_7,CLUSTER_12,CLUSTER_1,CLUSTER_0,CLUSTER_0
features,numpy.array,CLUSTER_29,CLUSTER_1,CLUSTER_12,CLUSTER_0,CLUSTER_0
labels,numpy.array,CLUSTER_29,CLUSTER_1,CLUSTER_12,CLUSTER_0,CLUSTER_0
features,numpy.array,CLUSTER_29,CLUSTER_1,CLUSTER_12,CLUSTER_0,CLUSTER_0
labels,numpy.array,CLUSTER_29,CLUSTER_1,CLUSTER_12,CLUSTER_0,CLUSTER_0
acc,numpy.average,CLUSTER_29,CLUSTER_1,CLUSTER_12,CLUSTER_0,CLUSTER_0
